track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
She Knows (feat. Amber Coffman & Cults),J. Cole,Born Sinner (Deluxe Version),0Fs9cdPDhptWEDJmiCbkEW,0.67,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4
Make Me Proud,Drake,Take Care (Deluxe),7yfg0Eer6UZZt5tZ1XdsWz,0.67,0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.913,219893,4
Something New (feat. Ty Dolla $ign),Wiz Khalifa,Rolling Papers 2,6u8hSdYZxbK5EczDPRIXXf,0.69,0.814,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581,200774,4
Donald Trump,Mac Miller,Best Day Ever (5th Anniversary Remastered Edition),5oMkgWZqmKjaJHrsXcsZZy,0.68,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508,164523,4
Legend,Drake,If You're Reading This It's Too Late,1ID1QFSNNxi0hiZCNcwjUC,0.69,0.714,0.563,1,-7.574,1,0.0723,0.0266,0.0,0.0776,0.31,100.091,241853,4
can't leave without it,21 Savage,i am > i was,0hPLZrnDgtKxrym1BHjDhd,0.68,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,205352,4
1000 Rounds,Pouya,1000 Rounds,5o7ZDvfOry1MNhNLBOJulo,0.71,0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,163371,4
Me Too,Kevin Gates,Luca Brasi 3,3yXFcbGxFn2au5q3pShkAe,0.66,0.726,0.605,7,-5.002,1,0.296,0.152,0.0,0.642,0.36,139.233,202301,4
Where Ya At (feat. Drake),Future,DS2 (Deluxe),5nN8BwAQDJDguq7Dpd3JQQ,0.67,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,208027,4
Where Ya At (feat. Drake),Future,DS2 (Deluxe),5nN8BwAQDJDguq7Dpd3JQQ,0.67,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,208027,4
My Stress,NF,The Search,0aQA9DP54h37OevE7hRc2a,0.7,0.653,0.796,7,-4.05,0,0.245,0.24,0.0,0.108,0.405,160.026,252712,4
Love Tonight,NLE Choppa,From Dark to Light,6mAsf9o4RnwIhpMvR6lPfL,0.54,0.694,0.675,1,-6.479,1,0.209,0.27,0.0,0.201,0.342,79.998,219737,4
Fancy,Iggy Azalea,The New Classic (Deluxe Version),3oiMJQAWVaxSubJ7b2VUtX,0.68,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938,4
MoshPit (feat. Juice WRLD),Kodak Black,Dying to Live,4KX8vXbouybtUptEyYxtIk,0.66,0.769,0.627,7,-4.064,1,0.262,0.394,0.0,0.106,0.49,157.938,164038,4
Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),Lil Yachty,Lil Boat 3,1sxGIhaxY8eF52e1TlShSP,0.65,0.887,0.597,6,-6.66,0,0.281,0.0704,0.0,0.178,0.477,129.976,178901,4
Shake That,Eminem,Curtain Call (Deluxe Edition),0fGh0trRN1xz3s41r7V5ce,0.72,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005,274440,4
My Name Is,Eminem,The Slim Shady LP,75IN3CtuZwTHTnZvYM4qnJ,0.71,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,268400,4
Rubbin off the Paint,YBN Nahmir,YBN: The Mixtape,6V4KHt9xu4TPEnDFoBeacT,0.68,0.734,0.751,1,-7.26,1,0.285,0.00529,0.0,0.183,0.56,161.997,159916,4
Change,NF,The Search,4cBlIM5AjnQ74f52Dv7T5K,0.69,0.784,0.753,6,-4.099,0,0.213,0.438,0.0,0.167,0.532,116.959,234074,4
Always On Time,Ja Rule,Pain Is Love,4hrae8atte6cRlSC9a7VCO,0.73,0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673,245133,4
Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,Sex Playlist,0fgZUSa7D7aVvv3GfO0A1n,0.72,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,4
Narrow Road (feat. Lil Baby),NLE Choppa,Top Shotta,0mCiEhtdRn5YYhefLXcxI7,0.68,0.614,0.553,7,-8.225,1,0.169,0.0306,0.0,0.203,0.161,159.999,240297,4
Ballin,Logic,Uncle Drew (Original Motion Picture Soundtrack),17N5FdRwJuv3UXQ7MHnbhF,0.72,0.737,0.854,3,-6.414,0,0.221,0.0475,0.0,0.0905,0.65,150.621,166080,4
Back To Back,Drake,Back To Back,5lFDtgWsjRJu8fPOAyJIAK,0.68,0.893,0.48,1,-3.728,0,0.356,0.00855,0.0,0.116,0.382,86.976,170638,4
Again,Fetty Wap,Fetty Wap (Deluxe),3ESSGgWzRf1xvP7G5hHMhB,0.67,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240,4
Work It,Missy Elliott,Under Construction,3jagJCUbdqhDSPuxP8cAqF,0.7,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227,4
A BOY IS A GUN*,"Tyler, The Creator",IGOR,1nXZnTALNXiPlvXotqHm66,0.68,0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,210253,4
White Wine,Lil Peep,White Wine,3Q241k92c1I5sqKbdw6Ujb,0.7,0.675,0.574,6,-8.066,1,0.0559,0.0121,1.11e-05,0.108,0.482,135.037,155693,4
Carrollton,$uicideBoy$,I Want To Die In New Orleans,7wPHEEGn0rWMZEDrDcOaDa,0.7,0.844,0.52,5,-10.626,0,0.533,0.00221,0.00122,0.7,0.289,149.995,203897,4
1 Thot 2 Thot Red Thot Blue Thot,Yung Gravy,Snow Cougar,7LptQZjp5wgdYDQZPjOV9O,0.69,0.79,0.768,6,-5.638,1,0.284,0.148,0.000947,0.126,0.691,80.029,131139,4
Lollipop,Lil Wayne,Tha Carter III,4P7VFiaZb3xrXoqGwZXC3J,0.69,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,299333,4
Pyramids,Frank Ocean,channel ORANGE,4QhWbupniDd44EDtnh2bFJ,0.64,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,592920,4
Magic (feat. Rivers Cuomo),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,5uHYcK0nbEYgRaFTY5BqnP,0.67,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,196133,4
The Brightside,Lil Peep,"Come Over When You're Sober, Pt. 1",4DbnKBddcHUHbYpidc36AT,0.72,0.646,0.64,3,-6.522,0,0.0424,0.0348,0.0,0.108,0.882,134.03,216041,4
The Way I Am,Eminem,The Marshall Mathers LP,23wfXwnsPZYe5A1xXRHb3J,0.71,0.785,0.871,4,-2.692,0,0.265,0.144,0.0,0.309,0.315,87.248,290427,4
Demons (feat. Fivio Foreign & Sosa Geek),Drake,Dark Lane Demo Tapes,05aZ9sAU1YXndHv0FMi9iW,0.69,0.543,0.766,0,-3.387,0,0.343,0.423,0.0,0.155,0.729,106.869,204805,3
Bad Habits,Usher,Bad Habits,7beY8mXJuC4l0J2WgVoCfm,0.69,0.62,0.829,5,-4.433,1,0.101,0.0934,0.0,0.111,0.636,152.279,257249,4
Tha Crossroads,Bone Thugs-N-Harmony,E. 1999 Eternal,5KSJ9k1FYjFLnIRlJT2wF8,0.67,0.679,0.509,4,-7.31,1,0.0617,0.0856,0.0,0.438,0.534,144.29,223547,4
DRUGS,lil aaron,GLOING PAIN$,5UShsJdqJLZkl5JNj1ITlP,0.69,0.475,0.776,0,-4.745,1,0.039,0.000715,0.0,0.597,0.561,165.088,116413,4
RIP Roach,XXXTENTACION,Revenge,658I1uDnmLSiltFCf98AWE,0.7,0.727,0.62,8,-6.443,1,0.306,0.398,0.0,0.0926,0.555,105.003,169979,4
Just A Lil Bit,50 Cent,The Massacre,4nva9EpKntUTs6CRSGBCn9,0.75,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4
FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,LoVE me NOw (ReLoAdeD),0Z1nbG2KOuRKntstSAkSox,0.66,0.807,0.602,11,-5.005,1,0.274,0.0835,0.0,0.151,0.252,95.031,151649,4
Big Booty (feat. Megan Thee Stallion),Gucci Mane,Woptober II,3gTK8TzE4on9Xe05QlVIFI,0.66,0.826,0.767,1,-3.892,1,0.215,0.0308,0.0,0.113,0.436,159.973,128995,4
Institution,Kodak Black,Institution,2G6PeWL4JanUge47LNdFtJ,0.65,0.672,0.457,9,-10.647,1,0.205,0.492,0.0,0.184,0.596,86.717,176091,5
Herside Story,GoldLink,At What Cost,564oa00vY05d1uYnTEAAmE,0.69,0.885,0.595,7,-5.487,1,0.286,0.656,4.42e-06,0.105,0.754,148.034,183760,4
Intergalactic - Remastered,Beastie Boys,Hello Nasty (Deluxe Version/Remastered 2009),5fpizYGbi5IQoEraj6FP0R,0.69,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,231493,4
Let You Go,Machine Gun Kelly,bloom,1beqtQO0aIc1dWsXr97Iji,0.69,0.601,0.819,10,-3.835,1,0.101,0.197,0.0,0.161,0.21,170.117,185000,4
F*ck Up Some Commas,Future,DS2 (Deluxe),49zD0wr2S3d0lZPib0K4e1,0.67,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400,4
Take You Back (feat. Kehlani),Russ,Take You Back (feat. Kehlani),50CXGLOqdsztp42DuJmJ8k,0.7,0.917,0.444,10,-9.939,1,0.265,0.0828,0.0,0.116,0.185,125.054,169012,4
"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,Music To Be Murdered By,0GQ5bFTVFFKpwNPc7KwQnB,0.71,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,234653,4
Snake,Lil Keed,Long Live Mexico,3wdnX9UwfyXkNq0FJVhQQD,0.71,0.943,0.443,7,-10.098,0,0.138,0.188,0.00225,0.282,0.621,109.908,183307,4
Fire Burning,Sean Kingston,Tomorrow,2oENJa1T33GJ0w8dC167G4,0.71,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987,4
Dead And Gone,T.I.,Paper Trail,7IhsLJMqdxoo7YAZjaSMru,0.69,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021,299747,4
Can't Lie,Ali Gatie,Can't Lie,3qWZuhWi4lsHa7jUwhqfMr,0.71,0.802,0.414,7,-10.635,1,0.0776,0.872,0.0,0.0863,0.377,131.952,195066,4
Miracle Man,Oliver Tree,Ugly is Beautiful,2PFnwW05Wh0MYkfZxSwfuf,0.7,0.67,0.477,0,-7.774,1,0.0308,0.0932,0.0,0.414,0.662,140.029,125052,4
crybaby,Lil Peep,crybaby,6w1k5KDajzJSqPJzMYsQhA,0.72,0.522,0.546,3,-9.528,1,0.0514,0.297,0.0,0.7,0.234,96.957,247453,4
"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",3i1B1PnsfnOQPGVIzhf1lr,0.72,0.723,0.732,11,-5.514,1,0.0864,0.11,0.0,0.484,0.503,104.991,199747,4
NEW MAGIC WAND,"Tyler, The Creator",IGOR,0fv2KH6hac06J86hBUTcSf,0.69,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
infinity (888) - feat. Joey Bada$$,XXXTENTACION,?,7J2gyNghNTzl4EsLhXp01Q,0.7,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,176591,4
Serene,Kodak Black,Bill Israel,2AZgH9p2qmLsa2guZjuLbd,0.19,0.836,0.509,11,-7.023,0,0.0778,0.297,0.0,0.0716,0.412,124.985,215040,4
I Wanna Live,Kodak Black,Bill Israel,2uUQMxcZUgR59AmRB8iHMb,0.23,0.895,0.83,10,-4.87,1,0.112,0.0449,0.0,0.438,0.609,116.011,112813,5
Pimpin Ain't Eazy,Kodak Black,Bill Israel,47US3wSGSOqV0OBrg2CjR4,0.18,0.854,0.475,0,-9.132,1,0.294,0.333,0.0,0.105,0.158,130.097,177000,4
Make A Hit (feat. Lil Yachty),Kodak Black,Bill Israel,6EjbqmKlrYawjNB9BTccbh,0.53,0.745,0.591,1,-5.928,1,0.189,0.0235,0.0,0.12,0.456,154.014,211948,4
Dummy Green,Kodak Black,Bill Israel,1NKxOm9UkOYh8Oz9ydzMF1,0.18,0.846,0.45,10,-10.451,0,0.252,0.546,0.0,0.411,0.481,133.926,128955,4
"Eeny, Meeny, Miny, Moe",Kodak Black,Bill Israel,1stxfmSEhZSBiSs6g8An4D,0.56,0.855,0.635,2,-5.883,1,0.162,0.101,0.0,0.234,0.503,129.916,219596,4
Make A Hit (feat. Lil Yachty),Kodak Black,Bill Israel,4MqxWluRSttPDNljTTaGmw,0.22,0.762,0.577,1,-6.15,1,0.157,0.026,2.13e-06,0.113,0.528,153.966,211948,4
Serene,Kodak Black,Bill Israel,1qlws3Bwvo2AFYG9Ez6OCQ,0.53,0.828,0.564,6,-5.861,0,0.065,0.309,0.0,0.0763,0.463,124.965,215040,4
Spain (feat. Tory Lanez and Jackboy),Kodak Black,Bill Israel,4DUw48tjxEZUEjUV102jcl,0.22,0.879,0.61,5,-7.972,1,0.158,0.0249,1.95e-06,0.0957,0.126,133.073,285531,4
Pimpin Ain't Eazy,Kodak Black,Bill Israel,67Sr4xrGip66CqSOD7fGfO,0.53,0.644,0.501,0,-8.959,1,0.491,0.311,0.0,0.106,0.173,129.828,177000,4
I Knew It (feat. Gucci Mane & CBE),Kodak Black,Bill Israel,0VoXIS52YCsU7MtwdeQHAw,0.2,0.593,0.741,7,-5.411,1,0.259,0.133,0.0,0.1,0.382,85.696,133645,4
I Wanna Live,Kodak Black,Bill Israel,5eHbNMZ45Jku4GBADsUQGx,0.56,0.762,0.825,10,-4.692,1,0.231,0.0381,0.0,0.329,0.563,173.939,112813,4
Feeling Myself Today,Kodak Black,Bill Israel,5w0g5An6ueiqzvkdo0c8uU,0.19,0.88,0.461,7,-8.426,1,0.169,0.0648,0.00023,0.113,0.695,145.033,188075,4
FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,LoVE me NOw (ReLoAdeD),0Z1nbG2KOuRKntstSAkSox,0.66,0.807,0.602,11,-5.005,1,0.274,0.0835,0.0,0.151,0.252,95.031,151649,4
Intergalactic - Remastered,Beastie Boys,Hello Nasty (Deluxe Version/Remastered 2009),5fpizYGbi5IQoEraj6FP0R,0.69,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,231493,4
Big Booty (feat. Megan Thee Stallion),Gucci Mane,Woptober II,3gTK8TzE4on9Xe05QlVIFI,0.66,0.826,0.767,1,-3.892,1,0.215,0.0308,0.0,0.113,0.436,159.973,128995,4
F*ck Up Some Commas,Future,DS2 (Deluxe),49zD0wr2S3d0lZPib0K4e1,0.67,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400,4
Let You Go,Machine Gun Kelly,bloom,1beqtQO0aIc1dWsXr97Iji,0.69,0.601,0.819,10,-3.835,1,0.101,0.197,0.0,0.161,0.21,170.117,185000,4
"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,Music To Be Murdered By,0GQ5bFTVFFKpwNPc7KwQnB,0.71,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,234653,4
Herside Story,GoldLink,At What Cost,564oa00vY05d1uYnTEAAmE,0.69,0.885,0.595,7,-5.487,1,0.286,0.656,4.42e-06,0.105,0.754,148.034,183760,4
Dead And Gone,T.I.,Paper Trail,7IhsLJMqdxoo7YAZjaSMru,0.69,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021,299747,4
"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",3i1B1PnsfnOQPGVIzhf1lr,0.72,0.723,0.732,11,-5.514,1,0.0864,0.11,0.0,0.484,0.503,104.991,199747,4
Snake,Lil Keed,Long Live Mexico,3wdnX9UwfyXkNq0FJVhQQD,0.71,0.943,0.443,7,-10.098,0,0.138,0.188,0.00225,0.282,0.621,109.908,183307,4
Can't Lie,Ali Gatie,Can't Lie,3qWZuhWi4lsHa7jUwhqfMr,0.71,0.802,0.414,7,-10.635,1,0.0776,0.872,0.0,0.0863,0.377,131.952,195066,4
Fire Burning,Sean Kingston,Tomorrow,2oENJa1T33GJ0w8dC167G4,0.71,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987,4
infinity (888) - feat. Joey Bada$$,XXXTENTACION,?,7J2gyNghNTzl4EsLhXp01Q,0.7,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,176591,4
crybaby,Lil Peep,crybaby,6w1k5KDajzJSqPJzMYsQhA,0.72,0.522,0.546,3,-9.528,1,0.0514,0.297,0.0,0.7,0.234,96.957,247453,4
NEW MAGIC WAND,"Tyler, The Creator",IGOR,0fv2KH6hac06J86hBUTcSf,0.69,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
Take You Back (feat. Kehlani),Russ,Take You Back (feat. Kehlani),50CXGLOqdsztp42DuJmJ8k,0.7,0.917,0.444,10,-9.939,1,0.265,0.0828,0.0,0.116,0.185,125.054,169012,4
Magic (feat. Rivers Cuomo),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,5uHYcK0nbEYgRaFTY5BqnP,0.67,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,196133,4
Miracle Man,Oliver Tree,Ugly is Beautiful,2PFnwW05Wh0MYkfZxSwfuf,0.7,0.67,0.477,0,-7.774,1,0.0308,0.0932,0.0,0.414,0.662,140.029,125052,4
"Nuthin' But A ""G"" Thang",Dr. Dre,The Chronic,4YtoipFgf4k0AfD17ZfD5X,0.73,0.801,0.699,11,-8.18,0,0.279,0.00575,0.0,0.146,0.655,94.605,238467,4
Cinderella Man,Eminem,Recovery,4SE4yewyGpOYfxfx59Yjc5,0.7,0.679,0.908,8,-3.411,1,0.202,0.234,0.0,0.0821,0.687,85.918,279013,4
You,Jacquees,4275 (Bonus Version),01jIO8SJFnpSiNLH1JaBZ5,0.71,0.735,0.453,8,-8.264,0,0.0602,0.413,0.0,0.104,0.335,115.002,217387,4
Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),Dreamville,Revenge Of The Dreamers III,7wTA0NKIm6T7nP2kaymU2a,0.66,0.825,0.672,0,-7.108,1,0.418,0.0858,0.0,0.123,0.246,147.01,382307,4
Realer N Realer,Future,Future & Juice WRLD Present... WRLD ON DRUGS,4VMiNOpnjRwSCwmHaUfOMM,0.67,0.73,0.465,1,-6.29,1,0.278,0.0117,0.0,0.28,0.367,148.028,170920,4
Ex Calling,6LACK,FREE 6LACK,1MQ8ydvrTnn2QJgXFATJvD,0.68,0.773,0.564,1,-7.241,1,0.249,0.00561,1.99e-05,0.213,0.0588,155.976,211960,4
split a pill,Machine Gun Kelly,Tickets To My Downfall (SOLD OUT Deluxe),4ysgA7BNxkyN6Aibc5CZsw,0.69,0.505,0.86,2,-3.708,1,0.205,0.00957,0.0,0.597,0.749,155.178,165677,4
The Need to Know (feat. SZA),Wale,The Album About Nothing,6KacmqPPQ3LNoiGFuqGChs,0.67,0.537,0.411,7,-14.059,1,0.502,0.487,9.21e-06,0.3,0.207,94.292,216832,4
Infeliz,Arcangel,Historias de un Capricornio,4z6wo6PJG4Fve45OXK6D9m,0.77,0.713,0.798,1,-3.147,1,0.219,0.366,4.3e-06,0.246,0.721,176.073,221103,4
Hypnotized (feat. Akon),Plies,The Real Testament,3LN41NUdHkyNqQhi9gExMm,0.67,0.84,0.571,10,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,188493,4
Cupid's Curse (feat. Kehlani),Phora,Cupid's Curse (feat. Kehlani),0c03Msz0N2XIiBEpwbdlGd,0.69,0.685,0.4,6,-10.025,1,0.0635,0.699,0.0,0.148,0.543,110.874,212801,4
Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",Flower Boy,21yRtB6B8EMounImAfHRCP,0.69,0.706,0.485,8,-9.671,1,0.331,0.337,0.0,0.122,0.144,115.414,205093,4
Me and You,Cold Hart,Me and You,3f1ChZHm6v4KdUaEW5y5qd,0.71,0.613,0.614,1,-7.235,1,0.0439,0.0143,0.0,0.094,0.198,93.984,224813,4
Lifestyle,Rich Gang,Lifestyle,7DTlsMOQjGysXHpwwpHuPl,0.67,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,269693,4
Freek-A-Leek,Petey Pablo,Still Writing In My Diary: 2nd Entry,4MeDnO5yA2Zi6IMlVApRci,0.64,0.756,0.691,2,-3.718,1,0.178,0.0744,0.0,0.364,0.632,104.999,235187,4
ATM,J. Cole,KOD,2UciqgwVDwro0fev3MFbxJ,0.66,0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,216727,4
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,So Much Fun (Deluxe),4ea9w8c4ROqiZpJVhfBA3m,0.72,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4
Riri,Aminé,Limbo,1VjNQAm7bG3MLIC5Cwb508,0.68,0.809,0.623,10,-6.152,0,0.0337,0.0455,1.67e-06,0.321,0.535,121.989,181975,4
Too Good,Drake,Views,3BtuIIrQlkujKPuWF2B85z,0.72,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,4
Ruff Ryders' Anthem,DMX,It's Dark And Hell Is Hot,1BKT2I9x4RGKaKqW4up34s,0.68,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,214440,4
Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,0.74,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4
Leave Em Alone,Quality Control,Leave Em Alone,1bIEvOOqf2V3QBrFiClE3Y,0.69,0.517,0.747,6,-4.74,0,0.296,0.0189,7.35e-06,0.0821,0.506,102.033,171980,4
The Election of 1800,Daveed Diggs,Hamilton (Original Broadway Cast Recording),0LpHC9mhPAQC98IjXZIrif,0.67,0.731,0.42,10,-10.199,1,0.462,0.319,0.0,0.306,0.645,67.426,237983,4
Falling For You with Justin Bieber,Jaden,CTV3: Cool Tape Vol. 3,24MWSatP5sTylISvJONhnB,0.71,0.69,0.541,4,-9.259,1,0.042,0.721,4.64e-05,0.112,0.787,130.024,222717,4
No Love,Eminem,Recovery,7bHT9osSq1rwT2yaImzqCi,0.7,0.522,0.932,11,-2.87,1,0.255,0.119,0.0,0.177,0.33,129.473,299507,4
Get Dripped (feat. Playboi Carti),Lil Yachty,Nuthin' 2 Prove,3m2aDCqn8eT5ElXDUiboGU,0.66,0.95,0.489,8,-8.411,1,0.462,0.105,0.0,0.411,0.919,130.021,158769,4
Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,6KuXb26rHuRy3ZDse1VRmx,0.68,0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,4
Baptize (with JID & EARTHGANG feat. Ant Clemons),Spillage Village,Spilligion,5zWOqc9si4XnemdxZH4WGG,0.66,0.669,0.667,6,-7.028,0,0.362,0.187,0.0,0.172,0.512,77.985,293874,4
So High (feat. Ghost Loft),Wiz Khalifa,Blacc Hollywood (Deluxe),0odHj0qIf86vHBsXB30IkZ,0.69,0.628,0.629,6,-4.829,0,0.0485,0.118,0.0,0.102,0.3,157.99,249288,4
Party Up,DMX,...And Then There Was X,0LWkaEyQRkF0XAms8Bg1fC,0.7,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,268867,4
ghost boy,Lil Peep,EVERYBODY'S EVERYTHING,4Am4agzcSdFnKLSEB56ODY,0.7,0.662,0.586,5,-6.287,0,0.0251,0.0325,0.00424,0.153,0.0726,107.994,130973,4
Baby Birkin,Gunna,Drip or Drown 2,0BOmhToQ03yOdpzYKMEnAg,0.67,0.848,0.649,2,-6.083,1,0.315,0.232,0.0,0.101,0.629,118.04,181948,4
Only You Freestyle,Headie One,Only You Freestyle,4OENnoidV0h8gJV6bhrw7r,0.76,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,248937,4
Amphetamine,Smino,blkswn,3Zau3JcrZcBfw8aVjKGkSX,0.66,0.619,0.532,5,-9.554,1,0.515,0.715,1.33e-05,0.0953,0.401,120.019,469831,4
Jump Out The Window,Big Sean,I Decided.,1jQsKN68yE94tMYml0wHMd,0.65,0.747,0.704,1,-6.743,1,0.0986,0.136,0.0,0.131,0.494,136.936,213693,4
Mrs. Officer,Lil Wayne,Tha Carter III,0EHR9OObFtjlhQB8wSt1m7,0.66,0.92,0.553,6,-5.068,1,0.191,0.236,0.0,0.0767,0.947,112.022,286907,5
Yo Voy (feat. Daddy Yankee),Zion & Lennox,Motivando a la Yal,5gflgO9EPbIBf16n5TKnQS,0.73,0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,232020,4
Summertime Magic,Childish Gambino,Summer Pack,4j3GWI86JvSaF0BLdmgcfF,0.68,0.76,0.579,0,-7.374,1,0.0569,0.0129,0.00351,0.106,0.125,100.01,213600,4
All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,Dreams Worth More Than Money,0hy1SOTEn9ifXTzOwnCwEr,0.69,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,223973,4
Otherside Of America,Meek Mill,Otherside Of America,3JBvJ9PwrYA1oeUzI3FMRI,0.67,0.73,0.772,5,-3.883,0,0.316,0.0878,0.0,0.401,0.403,147.053,218103,4
Dear Mama,2Pac,Me Against The World,6tDxrq4FxEL2q15y37tXT9,0.72,0.773,0.54,6,-7.123,1,0.103,0.371,0.0,0.131,0.322,84.115,280000,4
bloody valentine,Machine Gun Kelly,Tickets To My Downfall (SOLD OUT Deluxe),7FfCyM2CMWorArcWFtQ7ZX,0.69,0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,205159,4
Musty,Shoreline Mafia,ShorelineDoThatShit,2bkKnaLTMCghmjlcPBoYWd,0.66,0.833,0.203,10,-12.456,0,0.211,0.00907,5.91e-06,0.124,0.04,100.023,161558,4
Spicy (feat. Fivio Foreign & A$AP Ferg),Nas,King's Disease,661wc0CTq5MbppEG6zYP5n,0.68,0.724,0.603,1,-6.553,1,0.406,0.0187,0.0,0.169,0.152,180.02,166523,4
Empty,Kevin Abstract,American Boyfriend: A Suburban Love Story,6gSw5vz7dcafda23VqMrnl,0.66,0.59,0.498,9,-6.845,1,0.0827,0.162,0.0,0.0947,0.504,80.022,194337,4
Hard in Da Paint,Waka Flocka Flame,Flockaveli,3XQY8kDjI8LARMIC9xkxQk,0.65,0.611,0.66,11,-5.883,1,0.0839,0.198,0.0,0.365,0.583,71.544,246387,4
