track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
She,Jake Scott,Year of the Sunflower,2M8Dre5FFAjt43a9NglGgm,0.64,0.509,0.339,9,-10.677,1,0.0334,0.0983,0.0,0.525,0.124,133.983,209166,4
If I Didn’t Wear Boots,Riley Green,If It Wasn't For Trucks,2imQgpXrOacGLfgx9nevja,0.59,0.426,0.897,7,-4.549,1,0.0326,0.00101,0.0,0.337,0.52,155.823,180360,4
Daydream Believer,The Monkees,"The Birds, The Bees, & The Monkees",7uEcCGtM1FBBGIhPozhJjv,0.69,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4
"One Bourbon, One Scotch, One Beer",George Thorogood & The Destroyers,George Thorogood & the Destroyers,0s995gCthqnYJCWGvfKpNt,0.64,0.552,0.643,9,-14.523,1,0.14,0.144,0.0027,0.0878,0.763,136.764,506720,4
All Around You,Sturgill Simpson,Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions),2su9lOnI21rEmHdBcWjM2B,0.61,0.663,0.628,11,-8.824,1,0.0293,0.614,0.578,0.355,0.433,97.305,189013,3
Hotel California - 2013 Remaster,Eagles,The Very Best of the Eagles (2013 Remaster),4Vn7TykT27PIygBiZjTR2s,0.62,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4
You Broke Up with Me,Walker Hayes,You Broke Up with Me,6UsoV6X96Rox9mfxoz7SFy,0.59,0.846,0.711,0,-7.939,1,0.061,0.496,0.0,0.247,0.883,120.013,197840,4
Speechless (feat. Tori Kelly),Dan + Shay,Speechless (feat. Tori Kelly),7nsOsdlqa9Srr1LBYyd9pC,0.62,0.562,0.383,6,-6.063,1,0.0337,0.664,0.0,0.259,0.497,135.15,208960,4
Elvira,The Oak Ridge Boys,Fancy Free,0mG66FLhO0iZ6XCAGdjpax,0.59,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,225627,4
Good Vibes,Chris Janson,Good Vibes,49oBFP6ZHPtd6t33LFTD3E,0.57,0.582,0.846,0,-2.771,1,0.0451,0.022,0.0,0.133,0.736,92.004,165587,4
Be Careful What You Wish For,Luke Combs,This One's for You,5gfK6bZFaApxdSHsHXrwPD,0.61,0.501,0.876,3,-4.792,1,0.0404,0.0106,0.0,0.135,0.681,159.025,175493,4
I Can't Make You Love Me,Bonnie Raitt,Luck Of The Draw,69uJi5QsBtqlYkGURTBli8,0.68,0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,332960,4
Sunny and 75,Joe Nichols,Crickets,1rGLPyb4LMojT4wpxiZTp8,0.58,0.531,0.893,0,-4.422,1,0.055,0.184,1.01e-06,0.101,0.323,120.045,206947,4
Rock Salt and Nails (Live),Tyler Childers,Live on Red Barn Radio I & II,20dkebBtPR4AJ8vVos41Gw,0.6,0.449,0.296,0,-12.608,1,0.0361,0.892,0.000755,0.892,0.139,139.828,194813,3
Right Where I Need To Be,Gary Allan,Smoke Rings In The Dark (Deluxe Edition),3hfMKCMfKcKctpjtH0TB76,0.58,0.522,0.747,1,-4.789,1,0.0297,0.235,1.06e-05,0.0964,0.645,82.85,182103,4
Tattoos on This Town,Jason Aldean,My Kinda Party,2SEsRxNSXidnMOZoTEzX1k,0.58,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,202467,4
Hate Goes On,Jelly Roll,Addiction Kills,2MZyHeZDXnvF6TWfCw18wB,0.61,0.736,0.866,11,-5.714,0,0.109,0.0612,0.0,0.0465,0.646,110.05,163104,4
Cool Anymore,Jordan Davis,Cool Anymore,4H1ScKTo6abUt8yTXDewct,0.61,0.519,0.738,7,-5.452,1,0.0327,0.133,0.0,0.0986,0.506,155.972,200416,4
Bad Company - 2015 Remaster,Bad Company,Bad Company (Deluxe),36vTL8WP4ZoD1bbUaW0V3E,0.64,0.545,0.467,8,-10.862,1,0.0305,0.491,0.175,0.0805,0.444,113.713,288053,4
Red Dirt Road,Brooks & Dunn,#1s ... and then some,5QHElgktygMkgRdpPhXfn2,0.59,0.553,0.864,5,-4.038,1,0.0414,0.0736,0.000311,0.138,0.437,136.128,260017,4
When I've Been Drinkin',Jon Pardi,Write You A Song,59O0lOCAMdBugXQrEGR6A6,0.59,0.857,0.558,11,-6.081,1,0.0385,0.395,0.0,0.111,0.932,112.992,197547,4
Lyin' Eyes - 2013 Remaster,Eagles,One of These Nights (2013 Remaster),5lQKRR3MdJLtAwNBiT8Cq0,0.66,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,381999,4
Delta Dawn,Tanya Tucker,Tanya Tucker / Super Hits,7GH8qNOm2gEKryVUyVzkmt,0.59,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,175200,4
Witchy Woman - 2013 Remaster,Eagles,The Very Best of the Eagles (2013 Remaster),1NSjV4Ji9MKtUQDXHAH4k0,0.61,0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,250889,4
Every Little Honky Tonk Bar,George Strait,Honky Tonk Time Machine,1OfEfwXp9IKC5qRTtiGUWg,0.59,0.66,0.83,5,-5.099,1,0.029,0.292,0.0,0.141,0.856,122.079,194840,4
Drinkin' Problem,Midland,On The Rocks (Big Machine Radio Release Special),2qcHhMi1MQBDEtzy8p4tRR,0.59,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.315,0.621,102.0,221467,4
Velvet Elvis,Kacey Musgraves,Golden Hour,65krgqLiZqW12PZAUQ9l2x,0.59,0.677,0.616,1,-5.241,1,0.032,0.173,0.0,0.0427,0.736,89.988,154387,4
If I Could Make a Living,Clay Walker,If I Could Make A Living,7njoWVpJbAiTkyT6rKwbze,0.59,0.599,0.75,5,-6.767,1,0.0319,0.188,0.0,0.314,0.909,156.002,134373,4
She's In Love With The Boy,Trisha Yearwood,Love Songs,4EJvW4NHAk7TrIeX44jjXF,0.59,0.753,0.822,3,-4.914,1,0.031,0.518,1.72e-06,0.125,0.765,125.0,245787,4
Keep Me in Mind,Zac Brown Band,You Get What You Give (Deluxe),2RWoCx917at0tDmpvIyiMH,0.58,0.684,0.715,6,-6.132,1,0.0336,0.159,0.0,0.181,0.564,96.018,214107,4
Blue Sky,Allman Brothers Band,Eat A Peach,6iX1QW1gGIVNEItnqyvFfH,0.64,0.491,0.47,4,-13.45,1,0.0264,0.747,0.747,0.128,0.846,93.964,311704,4
Holler,Granger Smith,Holler,7dzFz1IeET9tLaZYF9b3NO,0.59,0.605,0.703,5,-6.185,0,0.0429,0.000908,0.0105,0.0979,0.414,120.071,182489,4
19 You + Me,Dan + Shay,Where It All Began,7ongSdLv28Z27WeCrzZXwB,0.6,0.493,0.67,6,-5.131,1,0.0298,0.319,0.0,0.102,0.451,151.989,217407,3
Summer Breeze,Seals and Crofts,Seals & Crofts' Greatest Hits,01UYpHuzHi4eB9PAbDoPY2,0.66,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,205480,4
Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash","Crosby, Stills & Nash",2PuUFT13yCzUOZun94WOXv,0.65,0.451,0.364,9,-13.126,1,0.0436,0.469,0.0,0.197,0.298,154.206,444053,4
Dear Rodeo (with Reba McEntire),Cody Johnson,Dear Rodeo (with Reba McEntire),0MyD9ogJwN6z4pq7RCyiFa,0.59,0.502,0.635,10,-5.055,1,0.0285,0.0108,2.67e-05,0.109,0.398,146.196,254653,4
Proud Mary,Creedence Clearwater Revival,Bayou Country,2EZc13S7YRi6bTS3SKteRN,0.62,0.72,0.391,2,-16.595,1,0.0342,0.163,8.29e-05,0.046,0.786,120.794,187227,4
Hurricane,Bob Dylan,Desire,1lqMLr9Wj7SM2F9AikGcxN,0.71,0.509,0.827,0,-7.715,1,0.079,0.0409,0.0,0.12,0.743,135.601,512733,4
Summertime,Kenny Chesney,The Road And The Radio,3cE5ltZFHmBpiS77itKaOM,0.58,0.48,0.928,4,-5.501,1,0.0899,0.169,0.0,0.0479,0.713,167.986,206587,4
Day Drinking,Little Big Town,Pain Killer,1pxXqJZBrCREdC0s4Xs6Xz,0.58,0.591,0.959,9,-2.515,1,0.057,0.103,0.0,0.779,0.86,163.883,178840,4
Lookin' Out My Back Door,Creedence Clearwater Revival,Cosmo's Factory,3RTUfvRgq3pYTf7XY0FIcS,0.68,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,152453,4
Hey Girl,Billy Currington,We Are Tonight,4CcrLWFQY4dRGMbUR59cSp,0.58,0.548,0.673,1,-5.29,1,0.0268,0.0158,0.0,0.0794,0.652,81.947,200533,4
Chicks Dig It - Single Edit,Chris Cagle,Chris Cagle,0nprj2O0teCglthuhzTG5o,0.58,0.596,0.921,7,-4.987,1,0.0504,0.0221,0.0,0.303,0.703,104.024,210560,4
Better Than Me,Riley Green,If It Wasn't For Trucks,78GzKUvv47KVd9VT0UZv77,0.58,0.469,0.501,1,-5.98,1,0.0298,0.321,0.0,0.117,0.471,150.197,231467,4
Mind Reader,Dustin Lynch,Where It's At,2MNapHbu7QASoukvVVIxyr,0.58,0.394,0.8,4,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053,185413,4
Parking Lot Party,Lee Brice,Hard 2 Love,4HFNGbVmsMV5lHUvDuXLkl,0.58,0.54,0.86,1,-5.763,1,0.081,0.00646,0.0,0.629,0.856,171.72,207893,4
Blue Eyes Crying In the Rain,Willie Nelson,Red Headed Stranger,2uRVPeQbsEpRQD0DKr1WTo,0.61,0.626,0.04,4,-19.994,1,0.0405,0.928,0.00178,0.11,0.418,117.136,138600,4
Turtles All the Way Down,Sturgill Simpson,Metamodern Sounds in Country Music,4NE3oWyUQI2b2NjyMyC8Bi,0.61,0.553,0.314,4,-9.217,1,0.0396,0.306,0.000578,0.104,0.585,91.7,188187,4
Save It for a Rainy Day,Kenny Chesney,The Big Revival,6wfTb2he5ANMQSFnlamnyi,0.58,0.538,0.775,7,-5.48,1,0.0291,0.0053,0.0,0.0807,0.614,154.889,182213,4
All Night,Brothers Osborne,All Night,3QZ0JGwujsufdE5yiONIzO,0.59,0.748,0.86,4,-4.725,0,0.0336,0.00451,0.00187,0.148,0.937,119.987,168400,4
Lonely Eyes,Chris Young,A.M.,2j79NtwxoWDmkiH4MGwdLq,0.58,0.657,0.674,1,-5.273,1,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005,217413,4
"Don't Think Twice, It's All Right",Bob Dylan,The Freewheelin' Bob Dylan,2WOjLF83vqjit2Zh4B69V3,0.67,0.6,0.243,4,-17.085,1,0.0366,0.89,0.0022,0.249,0.468,110.535,217400,4
Let Me See Ya Girl,Cole Swindell,Cole Swindell,3y1t2sEahs8idFz2tiYNPO,0.58,0.523,0.834,6,-3.561,1,0.0281,0.254,0.0,0.393,0.445,92.99,187587,4
19 Somethin' - Greatest Hits Version,Mark Wills,Greatest Hits,0ElpjZyX8YBiXuYcDC1Ci9,0.59,0.58,0.816,4,-5.165,1,0.0726,0.132,0.0,0.0776,0.814,89.938,200467,4
Shallow,Danielle Bradbery,Shallow,6ysfrXnADdeTtW20oSybln,0.59,0.561,0.673,7,-4.186,1,0.0278,0.232,0.0,0.0829,0.326,95.989,207747,4
Here For A Good Time,George Strait,Here For A Good Time,11OFYsUK9EVJsQ6nutH32M,0.58,0.596,0.768,6,-6.753,1,0.0369,0.0858,6.23e-06,0.116,0.532,127.93,180267,4
Scarecrow In The Garden,Chris Stapleton,From A Room: Volume 2,2heBToLEB7odACQ3xwb32A,0.6,0.633,0.529,1,-10.975,0,0.0288,0.14,0.000519,0.132,0.642,121.541,200213,4
You Time,Scotty McCreery,You Time,0pJalGEYsRikSogLkXU6KV,0.59,0.55,0.767,9,-6.281,1,0.0248,0.00141,3.07e-06,0.143,0.601,104.016,192027,3
Never Go Home Again,Cody Johnson,Cowboy Like Me,0CWFczodn19J8r9dftuMMH,0.58,0.429,0.675,4,-5.296,0,0.0463,0.434,0.0,0.186,0.418,168.003,252147,4
Honey Pain,Koe Wetzel,Noise Complaint,19SJLJ1Gy0xSVg44GQakNf,0.59,0.641,0.224,7,-13.081,1,0.0387,0.658,4.55e-06,0.0991,0.177,132.915,338347,4
Don't Tempt Me,Luke Combs,This One's for You Too (Deluxe Edition),2JPgcccyZ938uv9AjCGMWq,0.61,0.557,0.844,7,-4.623,1,0.0376,0.00965,0.0,0.0536,0.756,147.079,211867,3
Midnight Train To Memphis,Chris Stapleton,From A Room: Volume 2,6tInq1Sn2eehdsQGA9Aafh,0.61,0.28,0.93,9,-7.573,1,0.104,0.0014,0.011,0.371,0.623,177.258,222653,3
Letters from Home,John Michael Montgomery,Letters From Home,15cGdiAHmezm0P04jVAjMo,0.58,0.644,0.626,0,-7.243,1,0.0258,0.367,5.78e-06,0.155,0.388,128.029,267533,4
Either Way,Chris Stapleton,From A Room: Volume 1,6Wo5YxkdXgwzKQZbDg2r17,0.6,0.655,0.0645,4,-14.765,1,0.0429,0.854,1.11e-05,0.107,0.278,129.399,248053,4
I'm Gonna Miss Her,Brad Paisley,Part II,4ipZsAA3YuqCDSXiPoEGIv,0.59,0.559,0.464,6,-9.687,1,0.0272,0.55,0.0,0.107,0.351,98.354,194307,4
Oxy Cotton,Lil Wyte,Doubt Me Now,5PtMwNq8Dp31uYdGGacVJE,0.61,0.816,0.578,9,-6.912,1,0.233,0.0228,0.0,0.114,0.265,148.077,193920,4
Mysteries of the World,Walker McGuire,Walker McGuire,4i03jcO0O06RWfddcDlQoO,0.59,0.548,0.742,1,-4.757,1,0.0287,0.108,0.0,0.0852,0.352,143.966,219293,4
Lido Shuffle,Boz Scaggs,Silk Degrees,2NtqZmfRIDkXJ2YvY2Kv1F,0.65,0.593,0.783,10,-4.716,1,0.0358,0.0165,7.26e-05,0.167,0.646,141.345,221613,4
Diamonds or Twine,Ryan Hurd,To a T,3nLQCvYLudPrG2q4mxnY2Y,0.6,0.621,0.568,2,-8.795,1,0.0311,0.145,1.65e-06,0.108,0.724,148.047,211085,4
Said Fuck It,Upchurch,Said Fuck It,565K7WHuUdsm3w1dg7EgHc,0.58,0.6,0.884,7,-4.771,1,0.0402,0.00481,0.0,0.385,0.482,90.035,185667,4
Think a Little Less,Michael Ray,Michael Ray,4JjIIBNoho0V2gZjH4nEzR,0.58,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,176987,4
My Hometown,Charlie Robison,Life Of The Party,13WxL3gtXqI3CI7TlYDLqP,0.59,0.564,0.503,7,-8.635,1,0.0282,0.138,0.0,0.0945,0.566,141.043,262867,4
David Ashley Parker From Powder Springs,Travis Denning,David Ashley Parker From Powder Springs,4fhKaRCxbWXA3BwAr3Zxjx,0.59,0.555,0.895,5,-4.787,1,0.0472,0.131,0.0,0.0922,0.38,138.076,210173,4
Sideways,Dierks Bentley,Feel That Fire,19DnL1HnJiijuEfaiS0Eus,0.58,0.624,0.915,5,-2.627,0,0.0364,0.141,0.0,0.386,0.815,108.046,184160,3
Rearview Town,Jason Aldean,Rearview Town,3yHTTHbT058Ow0favhZO38,0.57,0.526,0.85,10,-4.47,0,0.0313,0.023,0.0,0.0948,0.338,141.973,184173,4
We Didn't Have Much,Justin Moore,We Didn't Have Much,5v9jrgFC0zbE9Dagn1gg0G,0.58,0.469,0.662,6,-8.021,1,0.0335,0.427,1.93e-05,0.117,0.608,176.033,174838,4
Suds in the Bucket,Sara Evans,Restless,6NhpIdjYoufuNNlBsgOztc,0.59,0.511,0.903,10,-3.163,1,0.0397,0.052,0.000529,0.304,0.898,161.992,227267,4
Tie Me Down,Taylor Ray Holbrook,Tie Me Down,3BGNdJigkDQsuz5zJuz1SD,0.59,0.517,0.446,5,-5.344,1,0.0324,0.748,0.0,0.0914,0.532,71.633,200417,4
Free Ride,The Edgar Winter Group,They Only Come Out At Night,4DhbiXEuV7JxSR0wuqetTa,0.61,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,4
Heartbeat,Carrie Underwood,Storyteller,05BgC2247XGi8ySwBzOO0o,0.59,0.54,0.766,1,-4.478,1,0.05,0.606,0.0,0.0903,0.435,139.999,209920,4
Cool Again (feat. Nelly),Kane Brown,Cool Again (feat. Nelly),6SyYYyVnwYD7ovF5CdMOJp,0.62,0.631,0.761,4,-5.654,1,0.0444,0.0146,0.0,0.371,0.73,89.969,175333,4
Up All Night,Jon Pardi,Write You A Song,6qewYf1Su9xeaAp9iEQpUw,0.58,0.549,0.713,9,-4.935,1,0.0306,0.185,0.0,0.112,0.463,162.989,209640,4
If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),Alabama,Alabama Live,4lDHpM8kYUjVScfD8nfQ7A,0.59,0.449,0.645,9,-15.2,1,0.0385,0.263,2.9e-06,0.901,0.777,109.581,212667,4
Some Girls Do,Sawyer Brown,The Dirt Road,37JPdGgYcQAJSElj5boJx8,0.58,0.64,0.852,2,-6.406,1,0.028,0.0907,0.0,0.151,0.903,139.949,194320,4
Good Time,Alan Jackson,Good Time,6lyKOW0FNW6aAZdKVgoM8m,0.61,0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,306773,4
Mine Would Be You,Blake Shelton,Based on a True Story... (Deluxe Edition),1zvQt99d5oTkEQLmSoO1yu,0.58,0.572,0.529,0,-6.897,1,0.0282,0.146,0.0,0.335,0.321,139.876,239507,4
Beautiful Drug,Zac Brown Band,JEKYLL + HYDE,0vcfOQOvTCv8ckiRs8Xc1Z,0.58,0.619,0.852,8,-5.243,0,0.0808,0.0539,2.82e-06,0.124,0.339,125.943,191600,4
Wave on Wave,Pat Green,Wave On Wave,7rS87NoPWbAkVURdVFbGH9,0.59,0.671,0.755,2,-5.274,1,0.0252,0.178,2.64e-05,0.0675,0.362,103.552,244373,4
New Year's Day,Charlie Robison,Good Times,7DXNTiUCWJvomSGEGMr3H8,0.58,0.607,0.614,7,-7.326,1,0.0264,0.248,0.0,0.359,0.623,130.092,234240,4
Lost in the Middle of Nowhere (feat. Becky G),Kane Brown,Experiment Extended,5KfKPfX5cZvOuHoy9io65A,0.59,0.559,0.754,6,-5.344,0,0.0481,0.00184,0.000462,0.0366,0.438,85.993,188920,4
Hell on Heels,Pistol Annies,Hell On Heels,0sgnJ5LFjEy2IuQ99NEZ1C,0.58,0.655,0.547,6,-5.829,1,0.0406,0.177,3.78e-05,0.118,0.383,132.226,194387,4
I Am A Man Of Constant Sorrow - Radio Edit,The Soggy Bottom Boys,"O Brother, Where Art Thou? (Original Motion Picture Soundtrack)",0YwNdeDFbGP6AGwsQrtzdY,0.62,0.564,0.328,5,-13.096,1,0.0292,0.666,0.0,0.0915,0.725,85.881,190000,4
Give It All We Got Tonight,George Strait,Love Is Everything,19PJ75UGKjpBo0muDNyxPW,0.58,0.577,0.649,7,-7.031,1,0.027,0.253,5.03e-06,0.0798,0.339,130.313,251333,4
Night's On Fire,David Nail,Fighter,5y2pNuAvWcPKiORZ12e44S,0.58,0.54,0.776,4,-4.155,1,0.043,0.243,0.0,0.378,0.784,164.046,189733,4
Killin' Time,Clint Black,Killin' Time,3otZLoLcx2d74hx8RaHXh6,0.58,0.711,0.491,7,-10.323,1,0.0295,0.381,9.12e-06,0.249,0.671,121.294,167933,4
King Of The Road,Roger Miller,Golden Hits,3XG7bMVcMWLIn2k9jLAaAt,0.61,0.67,0.272,11,-13.699,1,0.0704,0.717,0.0,0.178,0.613,117.996,147307,4
Long White Line,Sturgill Simpson,Metamodern Sounds in Country Music,40Xg69oisdpuP4C7xl3RkK,0.6,0.579,0.515,11,-7.342,1,0.03,0.144,0.0123,0.0511,0.654,88.434,241320,4
Marry Me,Thomas Rhett,Life Changes (Big Machine Radio Release Special),2mNunIwTYWrNEYgWYrj97p,0.59,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.112,0.474,85.028,206227,4
Vice,Miranda Lambert,The Weight of These Wings,4Qtw0HNKSbIRT5sWUnbRXc,0.58,0.568,0.562,9,-7.775,1,0.0418,0.101,6.16e-05,0.363,0.247,133.647,240280,4
Sippin’ On Fire,Florida Georgia Line,Anything Goes,0H9Q7Vzu8nYRDBZYKbtU8d,0.58,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,193640,4
Come Over,Kenny Chesney,Welcome To The Fishbowl,6BCrbWBpb8d6KWmEqZ41tr,0.58,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,248427,4
Till There's Nothing Left,Cam,Till There's Nothing Left,3xERNjol68IJkC8HIicJiL,0.59,0.574,0.651,2,-5.648,1,0.034,0.00269,0.00109,0.228,0.311,75.752,195533,4
The Man Comes Around,Johnny Cash,American IV: The Man Comes Around,3Jq9rsqmRtqcVKtzP9dnxZ,0.64,0.635,0.584,0,-7.912,1,0.144,0.52,0.0951,0.962,0.753,97.067,266733,4
Campfire Cologne,Demun Jones,Jones In Ya Speaker,1fslCOmxtyPvE55p3KVTWY,0.59,0.642,0.806,6,-5.86,1,0.141,0.129,0.0,0.193,0.59,149.943,196227,4
That Don't Sound Like You,Lee Brice,I Don't Dance (Deluxe Edition),2l1fWY1albInvAG9t8WP2p,0.58,0.543,0.589,4,-9.496,1,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813,210573,4
Honky Tonk Highway,Luke Combs,This One's for You Too (Deluxe Edition),72DdM3q1npvvRUoa1YQEOd,0.61,0.602,0.699,8,-4.37,1,0.0347,0.0576,0.0,0.0932,0.416,131.977,212080,4
American Ride,Toby Keith,American Ride,0gjqyr5z7poniYymKRwsCN,0.58,0.519,0.907,9,-2.681,1,0.0665,0.0829,1.57e-06,0.325,0.794,174.085,165693,4
American Nights,Morgan Wallen,American Nights,6B4LAyly39cv8Cat9nHObl,0.59,0.464,0.814,7,-5.012,1,0.0313,0.13,0.000278,0.13,0.3,102.986,202267,4
Way Back When,Taylor Ray Holbrook,Way Back When,0DI6KGW3KwWuQEuRd0cWtT,0.59,0.604,0.715,8,-5.052,1,0.0505,0.0517,0.0,0.186,0.578,148.078,163189,4
Gimme All Your Lovin',ZZ Top,Eliminator,0OBwxFLu6Yj61s2OagYbgY,0.69,0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,241080,4
Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff,2hE5Lm5XOHR4t3xlhIFauP,0.61,0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,276000,3
Kill A Word,Eric Church,Mr. Misunderstood,0ipcmHor30Y8p6hCd8QUVq,0.58,0.651,0.732,2,-8.037,1,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,199213,4
(Ghost) Riders in the Sky,Johnny Cash,Silver,3I1vEQhGwRK7URrTq4BqNl,0.63,0.572,0.668,10,-9.382,0,0.0361,0.355,0.0379,0.223,0.56,109.511,224813,4
Found You,Kane Brown,Kane Brown (Deluxe Edition),4iLeL1aYGcQBsYcWIhXIUO,0.59,0.46,0.821,4,-5.333,0,0.0404,0.0528,0.0,0.0818,0.438,164.144,191733,4
Happens Like That,Granger Smith,When The Good Guys Win,11fWR3u9wjDMW4oVDbUbyT,0.58,0.557,0.807,7,-5.428,1,0.0825,0.189,0.0,0.234,0.578,81.045,171493,4
"Jesus, Etc.",Wilco,Yankee Hotel Foxtrot,4wd09wCccmxUB7XVJp0RNn,0.66,0.756,0.28,5,-14.27,1,0.0296,0.616,0.00033,0.414,0.695,109.413,231000,4
Who Didn't,Logan Mize,Who Didn't,7JAU3QUfAaEm2fjepyRBWd,0.58,0.551,0.879,10,-3.998,1,0.0426,0.318,0.0,0.134,0.834,147.911,177408,4
Glittery - From The Kacey Musgraves Christmas Show,Kacey Musgraves,The Kacey Musgraves Christmas Show,4dFtIGQBrYjiskk7fN5Wmx,0.62,0.509,0.307,1,-9.616,0,0.0307,0.874,0.0,0.701,0.392,85.471,143467,4
Somewhere In My Car,Keith Urban,Somewhere In My Car,3MFV4DgrAOXz6KURPQxRj9,0.58,0.588,0.861,10,-5.531,1,0.0395,0.00546,1.38e-05,0.0797,0.525,118.008,195973,4
Worldwide Beautiful,Kane Brown,Worldwide Beautiful,431M98gFekRc9HdNfgWc7N,0.59,0.517,0.724,11,-5.953,1,0.0443,0.0146,0.0,0.151,0.57,143.937,208978,4
Jesus And Wranglers,Riley Green,If It Wasn't For Trucks,0vgoslYFyEhs1qKMLJWg9Y,0.57,0.579,0.754,4,-5.249,1,0.0261,0.00805,0.0,0.0803,0.734,124.036,183560,4
Pushing Up Daisies (Love Alive),Brothers Osborne,Port Saint Joe,1IxMWIX1soqNONa7H0LD6U,0.59,0.606,0.633,9,-7.19,1,0.032,0.152,0.000765,0.196,0.535,142.016,219013,4
Flirtin' with Disaster,Molly Hatchet,Flirtin' With Disaster,61BywQA7q8KjpGjp3rHuRv,0.61,0.273,0.821,9,-6.262,1,0.0433,0.00153,0.0157,0.18,0.739,179.882,299200,4
I Hate Love Songs,Kelsea Ballerini,Unapologetically (Deluxe Edition),0Sbeihd75SGitymHS8Bqbh,0.59,0.386,0.446,11,-7.807,1,0.0297,0.252,0.0,0.18,0.4,179.995,191187,3
Bottoms Up - Remix,Brantley Gilbert,Just As I Am (Platinum Edition),6hbwFerDj55bMGZZvcInze,0.57,0.559,0.754,7,-5.509,1,0.0712,0.0153,0.0,0.355,0.303,169.977,221573,4
If I Didn't Have You,Randy Travis,On the Other Hand - All the Number Ones,52erNkfUKv34u02CjcHOPj,0.58,0.674,0.578,4,-10.919,1,0.0663,0.164,0.0,0.103,0.961,172.498,186747,4
I'd Really Love to See You Tonight,England Dan & John Ford Coley,Nights Are Forever,2r008pcfVYc0zgQvSRqUJE,0.65,0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.592,119.172,159107,4
Stand Out,Morgan Wallen,Stand Out,1obSAv22xGzYYrPWRcC4PD,0.59,0.461,0.879,6,-4.621,0,0.175,0.302,0.0,0.35,0.817,175.929,194107,4
Slow Hand,Conway Twitty,Southern Comfort,2h1Xj6D76ygKS3tu9DgIY5,0.57,0.796,0.337,5,-18.041,1,0.0334,0.22,0.0,0.115,0.858,106.923,174640,4
Fool's Love Affair,Randy Travis,Fool's Love Affair,6dko4bgiL9XsKjUiqYN5V4,0.58,0.431,0.321,9,-11.27,1,0.0297,0.0378,0.0,0.0936,0.262,79.478,176133,3
Amazed,Lonestar,Playlist: The Very Best Of Lonestar,6iNcyWk5iUEY7P9zeTc5hm,0.63,0.557,0.553,1,-7.954,1,0.0319,0.247,0.0,0.125,0.253,139.821,239987,4
Sure Be Cool If You Did,Blake Shelton,Based on a True Story... (Deluxe Edition),5yIiXdLRE85OBiQmCaUenq,0.58,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,215720,4
All The Good Ones Are,Brothers Osborne,Skeletons,1IjgkEL1a0oBxSulmkQOUR,0.59,0.713,0.818,9,-4.052,1,0.0651,0.00309,0.0113,0.0657,0.922,132.037,203773,4
Flying or Crying,Zach Bryan,DeAnn,4Sc1xiCvTuCwgv3hmK6lNQ,0.59,0.727,0.168,7,-12.822,1,0.0346,0.81,0.0,0.0829,0.51,103.595,169962,4
Mean to Me,Brett Eldredge,Bring You Back,5FVuERsYqtKKAaWe62NBnv,0.58,0.647,0.586,0,-6.883,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994,228907,4
